Experiment,Colony,Location,Treatment,Temp,Sed,Chamber,Day,Time,rsq,mo2
7,6,SB,HS,C,H,2,Day2,48,0.732,0.17465828
7,6,SB,HS,C,H,2,Day2,49,0.668,0.187962606
7,6,SB,HS,C,H,2,Day2,50,0.867,0.338047963
7,6,SB,HS,C,H,2,Day2,51,0.946,0.37746745
7,3,NB,HT,H,C,3,Day2,1,0.962,-1.071167361
7,3,NB,HT,H,C,3,Day2,2,0.877,-0.917939229
7,3,NB,HT,H,C,3,Day2,3,0.846,-0.537876312
7,3,NB,HT,H,C,3,Day2,4,0.934,-0.949195837
7,3,NB,HT,H,C,3,Day2,5,0.952,-1.120322907
7,3,NB,HT,H,C,3,Day2,6,0.872,-0.796743557
7,3,NB,HT,H,C,3,Day2,7,0.947,-0.587718109
7,3,NB,HT,H,C,3,Day2,8,0.909,-0.754054218
7,3,NB,HT,H,C,3,Day2,9,0.955,-0.997917754
7,3,NB,HT,H,C,3,Day2,10,0.928,-0.615228937
7,3,NB,HT,H,C,3,Day2,11,0.904,-0.387718336
7,3,NB,HT,H,C,3,Day2,12,0.714,-0.218349338
7,3,NB,HT,H,C,3,Day2,13,0.432,-0.095221704
7,3,NB,HT,H,C,3,Day2,14,0.576,-0.360848395
7,3,NB,HT,H,C,3,Day2,15,0.876,-0.742730268
7,3,NB,HT,H,C,3,Day2,16,0.587,-0.459877314
7,3,NB,HT,H,C,3,Day2,17,0.874,-0.7125345
7,3,NB,HT,H,C,3,Day2,18,0.179,-0.05238115
7,3,NB,HT,H,C,3,Day2,19,0.152,-0.071991545
7,3,NB,HT,H,C,3,Day2,20,0.79,-0.679459484
7,3,NB,HT,H,C,3,Day2,21,0.333,-0.230737743
7,3,NB,HT,H,C,3,Day2,22,0.883,-0.693870695
7,3,NB,HT,H,C,3,Day2,23,0.823,-0.85676182
7,3,NB,HT,H,C,3,Day2,24,0.735,-0.246259559
7,3,NB,HT,H,C,3,Day2,25,0.0227,-0.01523533
7,3,NB,HT,H,C,3,Day2,26,0.127,-0.049486752
7,3,NB,HT,H,C,3,Day2,27,0.443,0.084318555
7,3,NB,HT,H,C,3,Day2,28,0.0896,-0.033236351
7,3,NB,HT,H,C,3,Day2,29,0.309,0.067009715
7,3,NB,HT,H,C,3,Day2,30,0.496,-0.407052606
7,3,NB,HT,H,C,3,Day2,31,0.629,-0.549184582
7,3,NB,HT,H,C,3,Day2,32,0.637,-0.555419447
7,3,NB,HT,H,C,3,Day2,33,0.314,-0.249760712
7,3,NB,HT,H,C,3,Day2,34,0.284,-0.135988943
7,3,NB,HT,H,C,3,Day2,35,0.205,-0.153042508
7,3,NB,HT,H,C,3,Day2,36,0.338,-0.214878339
7,3,NB,HT,H,C,3,Day2,37,0.435,0.091519846
7,3,NB,HT,H,C,3,Day2,38,0.32,-0.271617231
7,3,NB,HT,H,C,3,Day2,39,0.874,-0.935659962
7,3,NB,HT,H,C,3,Day2,40,0.873,-1.031936629
7,3,NB,HT,H,C,3,Day2,41,0.853,-1.004897781
7,3,NB,HT,H,C,3,Day2,42,0.0441,-0.029722949
7,3,NB,HT,H,C,3,Day2,43,0.205,0.052261991
7,3,NB,HT,H,C,3,Day2,44,0.332,-0.311070461
7,3,NB,HT,H,C,3,Day2,45,0.00789,-0.010877805
7,3,NB,HT,H,C,3,Day2,46,0.619,-0.766437742
7,3,NB,HT,H,C,3,Day2,47,0.825,-1.203721393
7,3,NB,HT,H,C,3,Day2,48,0.465,-0.090007592
7,3,NB,HT,H,C,3,Day2,49,0.542,-0.464681411
7,3,NB,HT,H,C,3,Day2,50,0.655,-0.639039822
7,3,NB,HT,H,C,3,Day2,51,0.972,0.799260413
7,3,NB,HX,H,H,4,Day2,1,0.992,-2.436374983
7,3,NB,HX,H,H,4,Day2,2,0.963,-2.658347673
7,3,NB,HX,H,H,4,Day2,3,0.968,-2.471254647
7,3,NB,HX,H,H,4,Day2,4,0.666,-0.573080905
7,3,NB,HX,H,H,4,Day2,5,0.877,-0.651337575
7,3,NB,HX,H,H,4,Day2,6,0.885,-0.669208041
7,3,NB,HX,H,H,4,Day2,7,0.939,-0.791038164
7,3,NB,HX,H,H,4,Day2,8,0.904,-0.693481324
7,3,NB,HX,H,H,4,Day2,9,0.753,-0.657210752
7,3,NB,HX,H,H,4,Day2,10,0.991,-1.85297086
7,3,NB,HX,H,H,4,Day2,11,0.991,-1.604823945
7,3,NB,HX,H,H,4,Day2,12,0.98,-1.785256348
7,3,NB,HX,H,H,4,Day2,13,0.981,-2.222232021
7,3,NB,HX,H,H,4,Day2,14,0.982,-2.230936885
7,3,NB,HX,H,H,4,Day2,15,0.985,-1.92388605
7,3,NB,HX,H,H,4,Day2,16,0.956,-1.803610393
7,3,NB,HX,H,H,4,Day2,17,0.99,-1.61134059
7,3,NB,HX,H,H,4,Day2,18,0.983,-1.911982053
7,3,NB,HX,H,H,4,Day2,19,0.973,-2.15575072
7,3,NB,HX,H,H,4,Day2,20,0.994,-2.069202009
7,3,NB,HX,H,H,4,Day2,21,0.991,-2.025996284
7,3,NB,HX,H,H,4,Day2,22,0.97,-1.918493257
7,3,NB,HX,H,H,4,Day2,23,0.979,-2.087501124
7,3,NB,HX,H,H,4,Day2,24,0.971,-1.911447714
7,3,NB,HX,H,H,4,Day2,25,0.991,-1.771643319
7,3,NB,HX,H,H,4,Day2,26,0.989,-1.399580218
7,3,NB,HX,H,H,4,Day2,27,0.986,-1.324895857
7,3,NB,HX,H,H,4,Day2,28,0.988,-1.39997163
7,3,NB,HX,H,H,4,Day2,29,0.937,-2.178331027
7,3,NB,HX,H,H,4,Day2,30,0.845,-1.602659985
7,3,NB,HX,H,H,4,Day2,31,0.955,-1.022866024
7,3,NB,HX,H,H,4,Day2,32,0.823,-1.456322516
7,3,NB,HX,H,H,4,Day2,33,0.887,-0.669638222
7,3,NB,HX,H,H,4,Day2,34,0.598,-0.48633582
7,3,NB,HX,H,H,4,Day2,35,0.913,-1.006906888
7,3,NB,HX,H,H,4,Day2,36,0.783,-1.459172786
7,3,NB,HX,H,H,4,Day2,37,0.692,-0.97390551
7,3,NB,HX,H,H,4,Day2,38,0.928,-1.126841815
7,3,NB,HX,H,H,4,Day2,39,0.961,-1.307201782
7,3,NB,HX,H,H,4,Day2,40,0.943,-1.785857192
7,3,NB,HX,H,H,4,Day2,41,0.941,-2.156018032
7,3,NB,HX,H,H,4,Day2,42,0.946,-1.230134599
7,3,NB,HX,H,H,4,Day2,43,0.877,-1.399950954
7,3,NB,HX,H,H,4,Day2,44,0.83,-1.801901546
7,3,NB,HX,H,H,4,Day2,45,0.807,-1.760207713
7,3,NB,HX,H,H,4,Day2,46,0.467,-0.820112284
7,3,NB,HX,H,H,4,Day2,47,0.724,-0.837124374
7,3,NB,HX,H,H,4,Day2,48,0.854,-0.880544823
7,3,NB,HX,H,H,4,Day2,49,0.919,-1.125973685
7,3,NB,HX,H,H,4,Day2,50,0.961,-1.492793639
7,3,NB,HX,H,H,4,Day2,51,0.959,-1.090070186
8,8,SB,C,C,C,1,Day2,1,0.16,-0.271210937
8,8,SB,C,C,C,1,Day2,2,0.533,-0.230247158
8,8,SB,C,C,C,1,Day2,3,0.26,-0.1007917
8,8,SB,C,C,C,1,Day2,4,0.221,-0.087603522
8,8,SB,C,C,C,1,Day2,5,0.761,-0.294907174
8,8,SB,C,C,C,1,Day2,6,0.615,-0.210737061
8,8,SB,C,C,C,1,Day2,7,0.0181,-0.022532641
8,8,SB,C,C,C,1,Day2,8,0.707,-0.2534741
8,8,SB,C,C,C,1,Day2,9,0.0301,-0.031104958
8,8,SB,C,C,C,1,Day2,10,0.197,0.07845031
8,8,SB,C,C,C,1,Day2,11,0.123,0.063522882
8,8,SB,C,C,C,1,Day2,12,0.0828,0.049467661
8,8,SB,C,C,C,1,Day2,13,0.202,0.089332743
8,8,SB,C,C,C,1,Day2,14,0.194,0.080783919
8,8,SB,C,C,C,1,Day2,15,0.24,0.094000792
8,8,SB,C,C,C,1,Day2,16,0.225,0.089152509
8,8,SB,C,C,C,1,Day2,17,0.371,0.130366895
8,8,SB,C,C,C,1,Day2,18,0.635,0.229263528
8,8,SB,C,C,C,1,Day2,19,0.585,0.216942991
8,8,SB,C,C,C,1,Day2,20,0.667,0.251037119
8,8,SB,C,C,C,1,Day2,21,0.928,0.618435579
8,8,SB,C,C,C,1,Day2,22,0.679,-0.236147326
8,8,SB,C,C,C,1,Day2,23,0.481,-0.161764134
8,8,SB,C,C,C,1,Day2,24,0.748,-0.281745546
8,8,SB,C,C,C,1,Day2,25,0.474,-0.16845964
8,8,SB,C,C,C,1,Day2,26,0.205,-0.089552827
8,8,SB,C,C,C,1,Day2,27,0.179,-0.081005113
8,8,SB,C,C,C,1,Day2,28,0.1,-0.056199143
8,8,SB,C,C,C,1,Day2,29,0.00265,-0.009140825
8,8,SB,C,C,C,1,Day2,30,0.0326,-0.03013257
8,8,SB,C,C,C,1,Day2,31,0.00164,-0.007458221
8,8,SB,C,C,C,1,Day2,32,0.022,-0.025459519
8,8,SB,C,C,C,1,Day2,33,0.011,0.01733749
8,8,SB,C,C,C,1,Day2,34,0.00867,0.016121966
8,8,SB,C,C,C,1,Day2,35,0.211,-0.083573058
8,8,SB,C,C,C,1,Day2,36,0.1,-0.058052633
8,8,SB,C,C,C,1,Day2,37,0.0231,-0.025716504
8,8,SB,C,C,C,1,Day2,38,0.28,-0.102260072
8,8,SB,C,C,C,1,Day2,39,0.0896,-0.064977703
8,8,SB,C,C,C,1,Day2,40,0.222,-0.096719777
8,8,SB,C,C,C,1,Day2,41,0.85,-0.403382167
8,8,SB,C,C,C,1,Day2,42,0.84,-0.410602999
8,8,SB,C,C,C,1,Day2,43,0.8,-0.402614319
8,8,SB,C,C,C,1,Day2,44,0.815,-0.35878653
8,8,SB,C,C,C,1,Day2,45,0.823,-0.374554519
8,8,SB,C,C,C,1,Day2,46,0.865,-0.471076812
8,8,SB,C,C,C,1,Day2,47,0.926,-0.595891942
8,8,SB,C,C,C,1,Day2,48,0.925,-0.638290469
8,8,SB,C,C,C,1,Day2,49,0.909,-0.628613343
8,8,SB,C,C,C,1,Day2,50,0.922,-0.658423245
8,8,SB,C,C,C,1,Day2,51,0.774,-0.312902755
8,8,SB,C,C,C,1,Day2,52,0.967,-2.697416475
8,8,SB,HS,C,H,2,Day2,1,0.673,0.481567891
8,8,SB,HS,C,H,2,Day2,2,0.318,-0.140511823
8,8,SB,HS,C,H,2,Day2,3,0.236,-0.110420555
8,8,SB,HS,C,H,2,Day2,4,0.0481,0.044310942
8,8,SB,HS,C,H,2,Day2,5,0.0563,-0.047733632
8,8,SB,HS,C,H,2,Day2,6,0.0467,0.043452035
8,8,SB,HS,C,H,2,Day2,7,0.76,0.911475177
8,8,SB,HS,C,H,2,Day2,8,0.876,-0.545824152
8,8,SB,HS,C,H,2,Day2,9,0.806,-0.394871543
8,8,SB,HS,C,H,2,Day2,10,0.345,-0.148861044
8,8,SB,HS,C,H,2,Day2,11,0.466,-0.191388133
8,8,SB,HS,C,H,2,Day2,12,0.22,-0.101982925
8,8,SB,HS,C,H,2,Day2,13,0.233,-0.111350428
8,8,SB,HS,C,H,2,Day2,14,0.0729,-0.058386033
8,8,SB,HS,C,H,2,Day2,15,0.142,-0.084540352
8,8,SB,HS,C,H,2,Day2,16,0.0134,-0.024511501
8,8,SB,HS,C,H,2,Day2,17,0.0497,-0.045251963
8,8,SB,HS,C,H,2,Day2,18,0.01,0.020114378
8,8,SB,HS,C,H,2,Day2,19,0.334,0.140391352
8,8,SB,HS,C,H,2,Day2,20,0.425,0.174188873
8,8,SB,HS,C,H,2,Day2,21,0.425,0.181656704
8,8,SB,HS,C,H,2,Day2,22,0.277,0.128327626
8,8,SB,HS,C,H,2,Day2,23,0.356,0.162508254
8,8,SB,HS,C,H,2,Day2,24,0.456,0.182691693
8,8,SB,HS,C,H,2,Day2,25,0.443,0.187041562
8,8,SB,HS,C,H,2,Day2,26,0.589,0.254705832
8,8,SB,HS,C,H,2,Day2,27,0.147,0.088956274
8,8,SB,HS,C,H,2,Day2,28,0.453,0.191145169
8,8,SB,HS,C,H,2,Day2,29,0.962,1.282700899
8,8,SB,HS,C,H,2,Day2,30,0.972,1.416453727
8,8,SB,HS,C,H,2,Day2,31,0.879,0.800858269
8,8,SB,HS,C,H,2,Day2,32,0.911,0.715966507
8,8,SB,HS,C,H,2,Day2,33,0.833,0.668948792
8,8,SB,HS,C,H,2,Day2,34,0.762,0.396650767
8,8,SB,HS,C,H,2,Day2,35,0.787,0.473370826
8,8,SB,HS,C,H,2,Day2,36,0.821,0.506613689
8,8,SB,HS,C,H,2,Day2,37,0.84,0.518229075
8,8,SB,HS,C,H,2,Day2,38,0.753,0.425824072
8,8,SB,HS,C,H,2,Day2,39,0.302,0.142391891
8,8,SB,HS,C,H,2,Day2,40,0.721,0.35707196
8,8,SB,HS,C,H,2,Day2,41,0.571,0.260195574
8,8,SB,HS,C,H,2,Day2,42,0.577,0.265158562
8,8,SB,HS,C,H,2,Day2,43,0.788,0.472846111
8,8,SB,HS,C,H,2,Day2,44,0.651,0.303237282
8,8,SB,HS,C,H,2,Day2,45,0.626,0.301107076
8,8,SB,HS,C,H,2,Day2,46,0.523,0.237417397
8,8,SB,HS,C,H,2,Day2,47,0.566,0.247622241
8,8,SB,HS,C,H,2,Day2,48,0.24,0.124721739
8,8,SB,HS,C,H,2,Day2,49,0.206,0.114711388
8,8,SB,HS,C,H,2,Day2,50,0.18,0.098089968
8,8,SB,HS,C,H,2,Day2,51,0.479,0.202639735
8,8,SB,HS,C,H,2,Day2,52,0.918,-2.135042076
8,4,NB,HT,H,C,3,Day2,1,0.813,-2.802532625
8,4,NB,HT,H,C,3,Day2,2,0.803,-8.345563475
8,4,NB,HT,H,C,3,Day2,3,0.00292,-0.036364915
8,4,NB,HT,H,C,3,Day2,4,0.942,-0.994758852
8,4,NB,HT,H,C,3,Day2,5,0.343,-0.212738606
8,4,NB,HT,H,C,3,Day2,6,0.809,4.930345835
8,4,NB,HT,H,C,3,Day2,7,0.151,-1.001125988
8,4,NB,HT,H,C,3,Day2,8,0.393,0.880665792
8,4,NB,HT,H,C,3,Day2,9,0.22,-0.598545763
8,4,NB,HT,H,C,3,Day2,10,0.026,0.131355067
8,4,NB,HT,H,C,3,Day2,11,0.574,0.798226071
8,4,NB,HT,H,C,3,Day2,12,0.666,1.036764247
8,4,NB,HT,H,C,3,Day2,13,0.000716,0.016053483
8,4,NB,HT,H,C,3,Day2,14,0.703,-0.644338387
8,4,NB,HT,H,C,3,Day2,15,0.17,-0.081830176
8,4,NB,HT,H,C,3,Day2,16,0.56,-0.39176208
8,4,NB,HT,H,C,3,Day2,17,0.762,-0.53936154
8,4,NB,HT,H,C,3,Day2,18,0.525,-0.112804146
8,4,NB,HT,H,C,3,Day2,19,0.127,-0.05682156
8,4,NB,HT,H,C,3,Day2,20,0.649,-0.124849183
8,4,NB,HT,H,C,3,Day2,21,0.00251,0.008207551
8,4,NB,HT,H,C,3,Day2,22,0.583,0.095056693
8,4,NB,HT,H,C,3,Day2,23,0.675,0.145065936
8,4,NB,HT,H,C,3,Day2,24,0.0931,-0.101821229
8,4,NB,HT,H,C,3,Day2,25,0.712,0.2036989
8,4,NB,HT,H,C,3,Day2,26,0.134,0.034502866
8,4,NB,HT,H,C,3,Day2,27,0.472,-0.125974901
8,4,NB,HT,H,C,3,Day2,28,0.0407,-0.024977216
8,4,NB,HT,H,C,3,Day2,29,0.352,0.152490015
8,4,NB,HT,H,C,3,Day2,30,0.623,-0.462588312
8,4,NB,HT,H,C,3,Day2,31,0.436,-0.286195976
8,4,NB,HT,H,C,3,Day2,32,0.0184,-0.015171965
8,4,NB,HT,H,C,3,Day2,33,0.579,0.101469324
8,4,NB,HT,H,C,3,Day2,34,0.357,0.091773923
8,4,NB,HT,H,C,3,Day2,35,0.719,-0.481718925
8,4,NB,HT,H,C,3,Day2,36,0.675,-0.159518583
8,4,NB,HT,H,C,3,Day2,37,0.31,-0.070546965
8,4,NB,HT,H,C,3,Day2,38,0.545,-0.102205144
8,4,NB,HT,H,C,3,Day2,39,0.313,0.057787672
8,4,NB,HT,H,C,3,Day2,40,0.534,-0.213835068
8,4,NB,HT,H,C,3,Day2,41,0.772,-0.449237728
8,4,NB,HT,H,C,3,Day2,42,0.1,-0.031814447
8,4,NB,HT,H,C,3,Day2,43,0.00375,-0.007320833
8,4,NB,HT,H,C,3,Day2,44,0.109,-0.096791275
8,4,NB,HT,H,C,3,Day2,45,0.205,-0.190422143
8,4,NB,HT,H,C,3,Day2,46,0.456,-0.371051733
8,4,NB,HT,H,C,3,Day2,47,0.329,0.070164149
8,4,NB,HT,H,C,3,Day2,48,0.0603,0.025552666
8,4,NB,HT,H,C,3,Day2,49,0.194,-0.088683543
8,4,NB,HT,H,C,3,Day2,50,0.448,0.084069331
8,4,NB,HT,H,C,3,Day2,51,0.882,-1.138889647
8,4,NB,HT,H,C,3,Day2,52,0.976,-3.27395489
8,4,NB,HX,H,H,4,Day2,1,0.24,-0.410342202
8,4,NB,HX,H,H,4,Day2,2,0.812,-1.709455283
8,4,NB,HX,H,H,4,Day2,3,0.698,-0.893897449
8,4,NB,HX,H,H,4,Day2,4,0.929,-0.913510393
8,4,NB,HX,H,H,4,Day2,5,0.775,-0.809116097
8,4,NB,HX,H,H,4,Day2,6,0.681,-0.385887252
8,4,NB,HX,H,H,4,Day2,7,0.000807,-0.011455625
8,4,NB,HX,H,H,4,Day2,8,0.935,-0.943282881
8,4,NB,HX,H,H,4,Day2,9,0.873,-0.558090379
8,4,NB,HX,H,H,4,Day2,10,0.817,-0.454340437
8,4,NB,HX,H,H,4,Day2,11,0.869,-0.611841558
8,4,NB,HX,H,H,4,Day2,12,0.896,-0.679873187
8,4,NB,HX,H,H,4,Day2,13,0.935,-0.979879146
8,4,NB,HX,H,H,4,Day2,14,0.926,-1.075860512
8,4,NB,HX,H,H,4,Day2,15,0.69,-0.95069036
8,4,NB,HX,H,H,4,Day2,16,0.974,-1.548917951
8,4,NB,HX,H,H,4,Day2,17,0.628,-0.743733336
8,4,NB,HX,H,H,4,Day2,18,0.796,-0.512342761
8,4,NB,HX,H,H,4,Day2,19,0.95,-1.067796689
8,4,NB,HX,H,H,4,Day2,20,0.954,-1.336273153
8,4,NB,HX,H,H,4,Day2,21,0.878,-1.179566376
8,4,NB,HX,H,H,4,Day2,22,0.971,-1.461574751
8,4,NB,HX,H,H,4,Day2,23,0.957,-1.807153784
8,4,NB,HX,H,H,4,Day2,24,0.968,-1.846112249
8,4,NB,HX,H,H,4,Day2,25,0.913,-1.417274052
8,4,NB,HX,H,H,4,Day2,26,0.948,-0.904293207
8,4,NB,HX,H,H,4,Day2,27,0.959,-0.92574501
8,4,NB,HX,H,H,4,Day2,28,0.965,-0.915373238
8,4,NB,HX,H,H,4,Day2,29,0.729,-0.998944748
8,4,NB,HX,H,H,4,Day2,30,0.926,-1.692505865
8,4,NB,HX,H,H,4,Day2,31,0.981,-2.437077599
8,4,NB,HX,H,H,4,Day2,32,0.983,-1.276141776
8,4,NB,HX,H,H,4,Day2,33,0.985,-1.269753981
8,4,NB,HX,H,H,4,Day2,34,0.971,-0.955687264
8,4,NB,HX,H,H,4,Day2,35,0.483,-0.343310363
8,4,NB,HX,H,H,4,Day2,36,0.731,-0.357613727
8,4,NB,HX,H,H,4,Day2,37,0.798,-0.516202012
8,4,NB,HX,H,H,4,Day2,38,0.895,-0.578159459
8,4,NB,HX,H,H,4,Day2,39,0.814,-0.536481391
8,4,NB,HX,H,H,4,Day2,40,0.908,-0.893172634
8,4,NB,HX,H,H,4,Day2,41,0.981,-1.191077847
8,4,NB,HX,H,H,4,Day2,42,0.964,-1.128155401
8,4,NB,HX,H,H,4,Day2,43,0.907,-0.975015795
8,4,NB,HX,H,H,4,Day2,44,0.914,-0.875627265
8,4,NB,HX,H,H,4,Day2,45,0.964,-1.446032454
8,4,NB,HX,H,H,4,Day2,46,0.885,-1.400737378
8,4,NB,HX,H,H,4,Day2,47,0.968,-1.388825448
8,4,NB,HX,H,H,4,Day2,48,0.946,-3.19427087
8,4,NB,HX,H,H,4,Day2,49,0.953,-2.979748282
8,4,NB,HX,H,H,4,Day2,50,0.957,-2.692358864
8,4,NB,HX,H,H,4,Day2,51,0.935,-3.412682798
8,4,NB,HX,H,H,4,Day2,52,0.981,-4.467991319
9,4,NB,C,C,C,1,Day2,1,0.425,0.213500778
9,4,NB,C,C,C,1,Day2,2,0.723,0.343035401
9,4,NB,C,C,C,1,Day2,3,0.776,0.179121431
9,4,NB,C,C,C,1,Day2,4,0.869,0.263206473
9,4,NB,C,C,C,1,Day2,5,0.871,0.267395558
9,4,NB,C,C,C,1,Day2,6,0.937,0.402815435
9,4,NB,C,C,C,1,Day2,7,0.816,0.256329143
9,4,NB,C,C,C,1,Day2,8,0.988,0.934990861
9,4,NB,C,C,C,1,Day2,9,0.893,0.330736271
9,4,NB,C,C,C,1,Day2,10,0.935,0.420313708
9,4,NB,C,C,C,1,Day2,11,0.955,0.479260124
9,4,NB,C,C,C,1,Day2,12,0.986,0.901666935
9,4,NB,C,C,C,1,Day2,13,0.977,0.661965109
9,4,NB,C,C,C,1,Day2,14,0.957,0.748667254
9,4,NB,C,C,C,1,Day2,15,0.985,0.842400627
9,4,NB,C,C,C,1,Day2,16,0.976,0.739472051
9,4,NB,C,C,C,1,Day2,17,0.982,0.766054421
9,4,NB,C,C,C,1,Day2,18,0.915,0.577420324
9,4,NB,C,C,C,1,Day2,19,0.976,0.695173562
9,4,NB,C,C,C,1,Day2,20,0.973,0.640331183
9,4,NB,C,C,C,1,Day2,21,0.98,0.757818606
9,4,NB,C,C,C,1,Day2,22,0.979,0.726158928
9,4,NB,C,C,C,1,Day2,23,0.968,0.710291677
9,4,NB,C,C,C,1,Day2,24,0.988,0.830689772
9,4,NB,C,C,C,1,Day2,25,0.959,0.655142295
9,4,NB,C,C,C,1,Day2,26,0.971,0.627187837
9,4,NB,C,C,C,1,Day2,27,0.955,0.475580217
9,4,NB,C,C,C,1,Day2,28,0.958,0.544520136
9,4,NB,C,C,C,1,Day2,29,0.949,0.471202333
9,4,NB,C,C,C,1,Day2,30,0.885,0.275041194
9,4,NB,C,C,C,1,Day2,31,0.691,0.171606812
9,4,NB,C,C,C,1,Day2,32,0.592,0.121750253
9,4,NB,C,C,C,1,Day2,33,0.491,0.104612374
9,4,NB,C,C,C,1,Day2,34,0.619,0.13053169
9,4,NB,C,C,C,1,Day2,35,0.478,0.096695029
9,4,NB,C,C,C,1,Day2,36,0.576,0.118900545
9,4,NB,C,C,C,1,Day2,37,0.773,0.191799838
9,4,NB,C,C,C,1,Day2,38,0.71,0.152841636
9,4,NB,C,C,C,1,Day2,39,0.63,0.124615369
9,4,NB,C,C,C,1,Day2,40,0.535,0.101204766
9,4,NB,C,C,C,1,Day2,41,0.098,0.030372626
9,4,NB,C,C,C,1,Day2,42,0.00341,0.00607237
9,4,NB,C,C,C,1,Day2,43,0.000107,0.001078487
9,4,NB,C,C,C,1,Day2,44,0.494,0.097616002
9,4,NB,C,C,C,1,Day2,45,0.549,-0.108747344
9,4,NB,C,C,C,1,Day2,46,0.0033,-0.005586406
9,4,NB,C,C,C,1,Day2,47,0.28,-0.061333075
9,4,NB,C,C,C,1,Day2,48,0.0021,-0.004006681
9,4,NB,C,C,C,1,Day2,49,0.247,0.054194738
9,4,NB,C,C,C,1,Day2,50,0.0502,0.021447162
9,4,NB,HS,C,H,2,Day2,1,0.0175,0.047549015
9,4,NB,HS,C,H,2,Day2,2,0.847,-0.273618676
9,4,NB,HS,C,H,2,Day2,3,0.615,-0.12398389
9,4,NB,HS,C,H,2,Day2,4,0.066,-0.027130461
9,4,NB,HS,C,H,2,Day2,5,0.398,-0.08075675
9,4,NB,HS,C,H,2,Day2,6,0.0924,0.033027664
9,4,NB,HS,C,H,2,Day2,7,0.41,0.094658042
9,4,NB,HS,C,H,2,Day2,8,0.818,0.22997393
9,4,NB,HS,C,H,2,Day2,9,0.535,0.13237309
9,4,NB,HS,C,H,2,Day2,10,0.705,0.174624764
9,4,NB,HS,C,H,2,Day2,11,0.813,0.243191999
9,4,NB,HS,C,H,2,Day2,12,0.732,0.239309353
9,4,NB,HS,C,H,2,Day2,13,0.0473,0.029953993
9,4,NB,HS,C,H,2,Day2,14,0.809,0.246285277
9,4,NB,HS,C,H,2,Day2,15,0.95,0.558316303
9,4,NB,HS,C,H,2,Day2,16,0.924,0.494436092
9,4,NB,HS,C,H,2,Day2,17,0.939,0.441056171
9,4,NB,HS,C,H,2,Day2,18,0.964,0.592674288
9,4,NB,HS,C,H,2,Day2,19,0.979,0.745267084
9,4,NB,HS,C,H,2,Day2,20,0.973,0.643536877
9,4,NB,HS,C,H,2,Day2,21,0.933,0.465859459
9,4,NB,HS,C,H,2,Day2,22,0.932,0.448911571
9,4,NB,HS,C,H,2,Day2,23,0.782,0.218838805
9,4,NB,HS,C,H,2,Day2,24,0.842,0.240004114
9,4,NB,HS,C,H,2,Day2,25,0.711,0.247615763
9,4,NB,HS,C,H,2,Day2,26,0.641,0.194952834
9,4,NB,HS,C,H,2,Day2,27,0.415,0.094107017
9,4,NB,HS,C,H,2,Day2,28,0.718,0.176554528
9,4,NB,HS,C,H,2,Day2,29,0.666,0.165616859
9,4,NB,HS,C,H,2,Day2,30,0.714,0.206175007
9,4,NB,HS,C,H,2,Day2,31,0.79,0.279226859
9,4,NB,HS,C,H,2,Day2,32,0.299,0.093176341
9,4,NB,HS,C,H,2,Day2,33,0.133,0.056908876
9,4,NB,HS,C,H,2,Day2,34,0.0697,0.033029648
9,4,NB,HS,C,H,2,Day2,35,0.641,0.170482622
9,4,NB,HS,C,H,2,Day2,36,0.566,0.159972729
9,4,NB,HS,C,H,2,Day2,37,0.854,0.404749817
9,4,NB,HS,C,H,2,Day2,38,0.925,0.423574561
9,4,NB,HS,C,H,2,Day2,39,0.729,0.257795574
9,4,NB,HS,C,H,2,Day2,40,0.825,0.292381999
9,4,NB,HS,C,H,2,Day2,41,0.615,0.223621785
9,4,NB,HS,C,H,2,Day2,42,0.688,0.22422964
9,4,NB,HS,C,H,2,Day2,43,0.641,0.184940534
9,4,NB,HS,C,H,2,Day2,44,0.732,0.222484075
9,4,NB,HS,C,H,2,Day2,45,0.87,-0.280527873
9,4,NB,HS,C,H,2,Day2,46,0.115,-0.050116113
9,4,NB,HS,C,H,2,Day2,47,0.743,-0.179768241
9,4,NB,HS,C,H,2,Day2,48,0.56,-0.124931203
9,4,NB,HS,C,H,2,Day2,49,0.132,-0.043023144
9,4,NB,HS,C,H,2,Day2,50,0.0213,0.014935572
9,4,NB,HS,C,H,2,Day2,51,0.0532,0.02634681
9,8,SB,HT,H,C,3,Day2,1,0.0271,-0.101965558
9,8,SB,HT,H,C,3,Day2,2,0.765,-0.817523139
9,8,SB,HT,H,C,3,Day2,3,0.433,-0.164389305
9,8,SB,HT,H,C,3,Day2,4,0.508,-0.241042319
9,8,SB,HT,H,C,3,Day2,5,0.804,-0.619147946
9,8,SB,HT,H,C,3,Day2,6,0.623,-0.243169089
9,8,SB,HT,H,C,3,Day2,7,0.707,-0.460446826
9,8,SB,HT,H,C,3,Day2,8,0.204,-0.07667482
9,8,SB,HT,H,C,3,Day2,9,0.0884,0.037135981
9,8,SB,HT,H,C,3,Day2,10,0.137,0.045943108
9,8,SB,HT,H,C,3,Day2,11,0.735,0.215364046
9,8,SB,HT,H,C,3,Day2,12,0.682,-0.447198897
9,8,SB,HT,H,C,3,Day2,13,0.0427,-0.055617153
9,8,SB,HT,H,C,3,Day2,14,0.401,0.123450989
