Experiment,Colony,Coral,Location,Treatment,Chamber,Day,Time,rsq,mo2
14,1,6-Jan,NB,HS,2,DAY1,9,0.686,0.227700463
14,1,6-Jan,NB,HS,2,DAY1,10,0.65,0.196946281
14,1,6-Jan,NB,HS,2,DAY1,11,0.645,0.188054535
14,1,6-Jan,NB,HS,2,DAY1,12,0.719,0.217211848
14,1,6-Jan,NB,HS,2,DAY1,13,0.617,0.197110429
14,1,6-Jan,NB,HS,2,DAY1,14,0.593,0.170682335
14,1,6-Jan,NB,HS,2,DAY1,15,0.609,0.184186708
14,1,6-Jan,NB,HS,2,DAY1,16,0.598,0.182233144
14,1,6-Jan,NB,HS,2,DAY1,17,0.438,0.138465317
14,1,6-Jan,NB,HS,2,DAY1,18,0.639,0.190824209
14,1,6-Jan,NB,HS,2,DAY1,19,0.632,0.192385746
14,1,6-Jan,NB,HS,2,DAY1,20,0.642,0.197346584
14,1,6-Jan,NB,HS,2,DAY1,21,0.556,0.166996698
14,1,6-Jan,NB,HS,2,DAY1,22,0.645,0.186585951
14,1,6-Jan,NB,HS,2,DAY1,23,0.673,0.204917225
14,1,6-Jan,NB,HS,2,DAY1,24,0.667,0.196273206
14,1,6-Jan,NB,HS,2,DAY1,25,0.549,0.176400673
14,1,6-Jan,NB,HS,2,DAY1,26,0.512,0.147758734
14,1,6-Jan,NB,HS,2,DAY1,27,0.632,0.176982892
14,1,6-Jan,NB,HS,2,DAY1,28,0.595,0.174162337
14,1,6-Jan,NB,HS,2,DAY2,1,0.0665,-0.051542228
14,1,6-Jan,NB,HS,2,DAY2,2,0.726,-0.196417232
14,1,6-Jan,NB,HS,2,DAY2,3,0.715,-0.198548602
14,1,6-Jan,NB,HS,2,DAY2,4,0.00953,0.012469193
14,1,6-Jan,NB,HS,2,DAY2,5,0.277,0.071931291
14,1,6-Jan,NB,HS,2,DAY2,6,0.0798,-0.034978935
14,1,6-Jan,NB,HS,2,DAY2,7,0.00728,-0.010288142
14,1,6-Jan,NB,HS,2,DAY2,8,0.0198,0.017381274
14,1,6-Jan,NB,HS,2,DAY2,9,0.147,0.055947862
14,1,6-Jan,NB,HS,2,DAY2,10,0.582,0.170196998
14,1,6-Jan,NB,HS,2,DAY2,11,0.633,0.17211048
14,1,6-Jan,NB,HS,2,DAY2,12,0.767,0.226678796
14,1,6-Jan,NB,HS,2,DAY2,13,0.804,0.265251915
14,1,6-Jan,NB,HS,2,DAY2,14,0.744,0.207002439
14,1,6-Jan,NB,HS,2,DAY2,15,0.764,0.255261057
14,1,6-Jan,NB,HS,2,DAY2,16,0.917,0.406773824
14,1,6-Jan,NB,HS,2,DAY2,17,0.865,0.376528579
14,1,6-Jan,NB,HS,2,DAY2,18,0.486,0.113586773
14,1,6-Jan,NB,HS,2,DAY2,19,0.458,0.112068793
14,1,6-Jan,NB,HS,2,DAY2,20,0.956,0.786727333
14,1,6-Jan,NB,HS,2,DAY2,21,0.761,0.218909541
14,1,6-Jan,NB,HS,2,DAY2,22,0.534,0.133817577
14,1,6-Jan,NB,HS,2,DAY2,23,0.642,0.1524912
14,1,6-Jan,NB,HS,2,DAY2,24,0.12,0.048707501
14,1,6-Jan,NB,HS,2,DAY2,25,0.0424,0.025814682
14,1,6-Jan,NB,HS,2,DAY2,26,0.0936,0.03968683
14,1,6-Jan,NB,HS,2,DAY2,27,0.234,0.068664935
14,1,6-Jan,NB,HS,2,DAY2,28,0.936,0.849812804
14,1,6-Jan,NB,HS,2,DAY2,29,0.909,0.456123885
14,1,6-Jan,NB,HS,2,DAY2,30,0.778,0.264273509
14,1,6-Jan,NB,HS,2,DAY2,31,0.888,0.424588359
14,1,6-Jan,NB,HS,2,DAY2,32,0.427,0.103192347
14,1,6-Jan,NB,HS,2,DAY2,33,0.613,0.149231658
14,1,6-Jan,NB,HS,2,DAY2,34,0.685,0.182004121
14,1,6-Jan,NB,HS,2,DAY2,35,0.734,0.20182608
14,1,6-Jan,NB,HS,2,DAY2,36,0.564,0.149772069
14,1,6-Jan,NB,HS,2,DAY2,37,0.0153,0.020290991
14,1,6-Jan,NB,HS,2,DAY2,38,0.677,0.18011273
14,1,6-Jan,NB,HS,2,DAY2,39,0.859,0.354883681
14,1,6-Jan,NB,HS,2,DAY2,40,0.913,0.484786816
14,1,6-Jan,NB,HS,2,DAY2,41,0.967,0.699886886
14,1,6-Jan,NB,HS,2,DAY2,42,0.903,0.39500557
14,1,6-Jan,NB,HS,2,DAY2,43,0.966,0.69595171
14,1,6-Jan,NB,HS,2,DAY2,44,0.863,0.329906891
14,1,6-Jan,NB,HS,2,DAY2,45,0.93,0.484170943
14,1,6-Jan,NB,HS,2,DAY2,46,0.932,0.544217995
14,1,6-Jan,NB,HS,2,DAY2,47,0.942,0.556012937
14,1,6-Jan,NB,HS,2,DAY2,48,0.939,0.539579657
14,1,6-Jan,NB,HS,2,DAY2,49,0.917,0.499633843
14,1,6-Jan,NB,HS,2,NIGHT1,1,0.723,-0.230460802
14,1,6-Jan,NB,HS,2,NIGHT1,2,0.648,-0.176628156
14,1,6-Jan,NB,HS,2,NIGHT1,3,0.696,-0.192675325
14,1,6-Jan,NB,HS,2,NIGHT1,4,0.433,-0.1131756
14,1,6-Jan,NB,HS,2,NIGHT1,5,0.578,-0.155416442
14,1,6-Jan,NB,HS,2,NIGHT1,6,0.488,-0.141280566
14,1,6-Jan,NB,HS,2,NIGHT1,7,0.64,-0.177493796
14,1,6-Jan,NB,HS,2,NIGHT1,8,0.592,-0.176293153
14,1,6-Jan,NB,HS,2,NIGHT1,9,0.449,-0.124640158
14,1,6-Jan,NB,HS,2,NIGHT1,10,0.589,-0.163431964
14,1,6-Jan,NB,HS,2,NIGHT1,11,0.59,-0.17347737
14,1,6-Jan,NB,HS,2,NIGHT1,12,0.48,-0.12909592
14,1,6-Jan,NB,HS,2,NIGHT1,13,0.561,-0.162485021
14,1,6-Jan,NB,HS,2,NIGHT1,14,0.563,-0.154039379
14,1,6-Jan,NB,HS,2,NIGHT1,15,0.627,-0.178726759
14,1,6-Jan,NB,HS,2,NIGHT1,16,0.63,-0.182151491
14,1,6-Jan,NB,HS,2,NIGHT1,17,0.648,-0.189616435
14,1,6-Jan,NB,HS,2,NIGHT1,18,0.566,-0.162811243
14,1,6-Jan,NB,HS,2,NIGHT1,19,0.612,-0.177705801
14,1,6-Jan,NB,HS,2,NIGHT1,20,0.586,-0.161882174
14,1,6-Jan,NB,HS,2,NIGHT1,21,0.542,-0.148734886
14,1,6-Jan,NB,HS,2,NIGHT1,22,0.657,-0.186952875
14,1,6-Jan,NB,HS,2,NIGHT1,23,0.592,-0.157190014
14,1,6-Jan,NB,HS,2,NIGHT1,24,0.685,-0.193039031
14,1,6-Jan,NB,HS,2,NIGHT1,25,0.559,-0.144994781
14,1,6-Jan,NB,HS,2,NIGHT1,26,0.54,-0.150964088
14,1,6-Jan,NB,HS,2,NIGHT1,27,0.668,-0.186731437
14,1,6-Jan,NB,HS,2,NIGHT1,28,0.613,-0.179652718
14,1,6-Jan,NB,HS,2,NIGHT1,29,0.624,-0.168905663
14,1,6-Jan,NB,HS,2,NIGHT1,30,0.7,-0.20228406
14,1,6-Jan,NB,HS,2,NIGHT1,31,0.672,-0.180579179
14,1,6-Jan,NB,HS,2,NIGHT1,32,0.587,-0.162855931
14,1,6-Jan,NB,HS,2,NIGHT1,33,0.666,-0.194880186
14,1,6-Jan,NB,HS,2,NIGHT1,34,0.633,-0.19580886
14,1,6-Jan,NB,HS,2,NIGHT1,35,0.637,-0.179108524
14,1,6-Jan,NB,HS,2,NIGHT1,36,0.648,-0.19339967
14,1,6-Jan,NB,HS,2,NIGHT1,37,0.653,-0.170664682
14,1,6-Jan,NB,HS,2,NIGHT1,38,0.597,-0.166733431
14,1,6-Jan,NB,HS,2,NIGHT1,39,0.54,-0.148565129
14,1,6-Jan,NB,HS,2,NIGHT1,40,0.641,-0.174379375
14,1,6-Jan,NB,HS,2,NIGHT1,41,0.655,-0.189857575
14,1,6-Jan,NB,HS,2,NIGHT1,42,0.6,-0.180055026
14,1,6-Jan,NB,HS,2,NIGHT1,43,0.573,-0.150572635
14,1,6-Jan,NB,HS,2,NIGHT1,44,0.528,-0.14414451
14,1,6-Jan,NB,HS,2,NIGHT1,45,0.66,-0.197873939
14,1,6-Jan,NB,HS,2,NIGHT1,46,0.633,-0.171623461
14,1,6-Jan,NB,HS,2,NIGHT1,47,0.541,-0.145278688
14,1,6-Jan,NB,HS,2,NIGHT1,48,0.546,-0.171251366
14,1,6-Jan,NB,HS,2,NIGHT1,49,0.663,-0.177925633
14,1,6-Jan,NB,HS,2,NIGHT1,50,0.506,-0.14169119
14,1,6-Jan,NB,HS,2,NIGHT1,51,0.644,-0.19790949
14,1,6-Jan,NB,HS,2,NIGHT2,1,0.992,-1.310022446
14,1,6-Jan,NB,HS,2,NIGHT2,2,0.989,-1.242104664
14,1,6-Jan,NB,HS,2,NIGHT2,3,0.988,-1.139460378
14,1,6-Jan,NB,HS,2,NIGHT2,4,0.987,-1.16106298
14,1,6-Jan,NB,HS,2,NIGHT2,5,0.985,-1.101820345
14,1,6-Jan,NB,HS,2,NIGHT2,6,0.984,-1.042071636
14,1,6-Jan,NB,HS,2,NIGHT2,7,0.985,-1.044573467
14,1,6-Jan,NB,HS,2,NIGHT2,8,0.979,-1.005307418
14,1,6-Jan,NB,HS,2,NIGHT2,9,0.973,-0.858483803
14,1,6-Jan,NB,HS,2,NIGHT2,10,0.971,-0.956297113
14,1,6-Jan,NB,HS,2,NIGHT2,11,0.978,-0.941738401
14,1,6-Jan,NB,HS,2,NIGHT2,12,0.973,-1.029041808
14,1,6-Jan,NB,HS,2,NIGHT2,13,0.974,-0.979170599
14,1,6-Jan,NB,HS,2,NIGHT2,14,0.979,-1.027888297
14,1,6-Jan,NB,HS,2,NIGHT2,15,0.977,-1.065121311
14,1,6-Jan,NB,HS,2,NIGHT2,16,0.977,-1.016888164
14,1,6-Jan,NB,HS,2,NIGHT2,17,0.976,-1.072783735
14,1,6-Jan,NB,HS,2,NIGHT2,18,0.981,-1.067862506
14,1,6-Jan,NB,HS,2,NIGHT2,19,0.979,-1.015564776
14,1,6-Jan,NB,HS,2,NIGHT2,20,0.981,-1.06783576
14,1,6-Jan,NB,HS,2,NIGHT2,21,0.979,-1.018241858
14,1,6-Jan,NB,HS,2,NIGHT2,22,0.98,-1.089850748
14,1,6-Jan,NB,HS,2,NIGHT2,23,0.978,-1.025109909
14,1,6-Jan,NB,HS,2,NIGHT2,24,0.973,-1.037558533
14,1,6-Jan,NB,HS,2,NIGHT2,25,0.975,-0.998219708
14,1,6-Jan,NB,HS,2,NIGHT2,26,0.978,-1.035077103
14,1,6-Jan,NB,HS,2,NIGHT2,27,0.975,-1.06435393
14,1,6-Jan,NB,HS,2,NIGHT2,28,0.973,-0.982778948
14,1,6-Jan,NB,HS,2,NIGHT2,29,0.977,-1.033465786
14,1,6-Jan,NB,HS,2,NIGHT2,30,0.976,-0.951757867
14,1,6-Jan,NB,HS,2,NIGHT2,31,0.977,-1.01916534
14,1,6-Jan,NB,HS,2,NIGHT2,32,0.974,-1.025796956
14,1,6-Jan,NB,HS,2,NIGHT2,33,0.97,-0.9621197
14,1,6-Jan,NB,HS,2,NIGHT2,34,0.979,-1.005858902
14,1,6-Jan,NB,HS,2,NIGHT2,35,0.976,-1.044614021
14,1,6-Jan,NB,HS,2,NIGHT2,36,0.973,-0.980804161
14,1,6-Jan,NB,HS,2,NIGHT2,37,0.977,-0.986189407
14,1,6-Jan,NB,HS,2,NIGHT2,38,0.976,-1.034126602
14,1,6-Jan,NB,HS,2,NIGHT2,39,0.972,-0.974658164
14,1,6-Jan,NB,HS,2,NIGHT2,40,0.976,-0.968823989
14,1,6-Jan,NB,HS,2,NIGHT2,41,0.976,-0.998308196
14,1,6-Jan,NB,HS,2,NIGHT2,42,0.972,-1.004085503
14,1,6-Jan,NB,HS,2,NIGHT2,43,0.971,-0.985483123
14,1,6-Jan,NB,HS,2,NIGHT2,44,0.976,-1.001886862
14,1,6-Jan,NB,HS,2,NIGHT2,45,0.976,-1.033749796
14,1,6-Jan,NB,HS,2,NIGHT2,46,0.974,-0.976012114
14,1,6-Jan,NB,HS,2,NIGHT2,47,0.977,-1.002618192
14,1,6-Jan,NB,HS,2,NIGHT2,48,0.971,-1.047323989
14,1,6-Jan,NB,HS,2,NIGHT2,49,0.974,-0.969523165
14,1,6-Jan,NB,HS,2,NIGHT2,50,0.975,-0.973412395
14,1,6-Jan,NB,HS,2,NIGHT2,51,0.971,-0.986015938
14,5,3-May,SB,HT,3,DAY1,1,0.806,0.347024263
14,5,3-May,SB,HT,3,DAY1,2,0.822,0.390078156
14,5,3-May,SB,HT,3,DAY1,3,0.868,0.437070856
14,5,3-May,SB,HT,3,DAY1,4,0.585,0.19857471
14,5,3-May,SB,HT,3,DAY1,5,0.697,0.245237322
14,5,3-May,SB,HT,3,DAY1,6,0.689,0.261568901
14,5,3-May,SB,HT,3,DAY1,7,0.789,0.340058096
14,5,3-May,SB,HT,3,DAY1,8,0.788,0.346549201
14,5,3-May,SB,HT,3,DAY1,9,0.823,0.368672584
14,5,3-May,SB,HT,3,DAY1,10,0.845,0.412066361
14,5,3-May,SB,HT,3,DAY1,11,0.446,-0.559190313
14,5,3-May,SB,HT,3,DAY1,12,0.0328,-0.0349108
14,5,3-May,SB,HT,3,DAY1,13,0.243,0.101160476
14,5,3-May,SB,HT,3,DAY1,14,0.563,0.195511946
14,5,3-May,SB,HT,3,DAY1,15,0.634,0.222416281
14,5,3-May,SB,HT,3,DAY1,16,0.712,0.276394003
14,5,3-May,SB,HT,3,DAY1,17,0.232,-0.241881105
14,5,3-May,SB,HT,3,DAY1,18,0.399,0.131965851
14,5,3-May,SB,HT,3,DAY1,19,0.548,0.195352677
14,5,3-May,SB,HT,3,DAY1,20,0.659,0.24282077
14,5,3-May,SB,HT,3,DAY1,21,0.7,0.263764695
14,5,3-May,SB,HT,3,DAY1,22,0.613,0.228314405
14,5,3-May,SB,HT,3,DAY1,23,0.875,-1.209651761
14,5,3-May,SB,HT,3,DAY1,24,0.0438,0.036036381
14,5,3-May,SB,HT,3,DAY1,25,0.188,0.079539454
14,5,3-May,SB,HT,3,DAY1,26,0.348,0.117578081
14,5,3-May,SB,HT,3,DAY2,1,0.514,1.080738184
14,5,3-May,SB,HT,3,DAY2,2,0.000397,0.00636458
14,5,3-May,SB,HT,3,DAY2,3,0.856,-0.736478724
14,5,3-May,SB,HT,3,DAY2,4,0.931,-1.503255467
14,5,3-May,SB,HT,3,DAY2,5,0.798,-0.700237701
14,5,3-May,SB,HT,3,DAY2,6,0.911,-1.286835867
14,5,3-May,SB,HT,3,DAY2,7,0.873,-1.501657866
14,5,3-May,SB,HT,3,DAY2,8,0.756,-0.859938337
14,5,3-May,SB,HT,3,DAY2,9,0.85,-0.416375915
14,5,3-May,SB,HT,3,DAY2,10,0.786,-0.297729065
14,5,3-May,SB,HT,3,DAY2,11,0.582,-0.196829376
14,5,3-May,SB,HT,3,DAY2,12,0.613,-0.777814601
14,5,3-May,SB,HT,3,DAY2,13,0.192,-0.21757675
14,5,3-May,SB,HT,3,DAY2,14,0.367,0.179891255
14,5,3-May,SB,HT,3,DAY2,15,0.0268,-0.027962564
14,5,3-May,SB,HT,3,DAY2,16,0.0313,0.030000994
14,5,3-May,SB,HT,3,DAY2,17,0.000556,0.003868855
14,5,3-May,SB,HT,3,DAY2,18,0.611,0.21118563
14,5,3-May,SB,HT,3,DAY2,19,0.394,0.126841494
14,5,3-May,SB,HT,3,DAY2,20,0.825,0.343174323
14,5,3-May,SB,HT,3,DAY2,21,0.604,0.196661359
14,5,3-May,SB,HT,3,DAY2,22,0.852,0.361896061
14,5,3-May,SB,HT,3,DAY2,23,0.178,0.083301936
14,5,3-May,SB,HT,3,DAY2,24,0.886,0.448519636
14,5,3-May,SB,HT,3,DAY2,25,0.706,0.252400454
14,5,3-May,SB,HT,3,DAY2,26,0.901,0.510274468
14,5,3-May,SB,HT,3,DAY2,27,0.549,0.198039246
14,5,3-May,SB,HT,3,DAY2,28,0.838,0.363474001
14,5,3-May,SB,HT,3,DAY2,29,0.511,0.350626231
14,5,3-May,SB,HT,3,DAY2,30,0.866,0.447255219
14,5,3-May,SB,HT,3,DAY2,31,0.545,0.173527529
14,5,3-May,SB,HT,3,DAY2,32,0.838,0.414934492
14,5,3-May,SB,HT,3,DAY2,33,0.0018,0.012054302
14,5,3-May,SB,HT,3,DAY2,34,0.842,0.377524823
14,5,3-May,SB,HT,3,DAY2,35,0.676,0.236865222
14,5,3-May,SB,HT,3,DAY2,36,0.857,0.414190864
14,5,3-May,SB,HT,3,DAY2,37,0.54,0.172590346
14,5,3-May,SB,HT,3,DAY2,38,0.732,0.248489329
14,5,3-May,SB,HT,3,DAY2,39,0.935,0.688646599
14,5,3-May,SB,HT,3,DAY2,40,0.75,0.418943301
14,5,3-May,SB,HT,3,DAY2,41,0.701,-0.5898572
14,5,3-May,SB,HT,3,DAY2,42,0.548,0.264311127
14,5,3-May,SB,HT,3,DAY2,43,0.625,0.224846227
14,5,3-May,SB,HT,3,DAY2,44,0.368,-0.608089757
14,5,3-May,SB,HT,3,DAY2,45,0.021,-0.117415469
14,5,3-May,SB,HT,3,DAY2,46,0.705,0.281880621
14,5,3-May,SB,HT,3,DAY2,47,0.722,0.26535867
14,5,3-May,SB,HT,3,DAY2,48,0.657,0.224140295
14,5,3-May,SB,HT,3,DAY2,49,0.637,0.251435045
14,5,3-May,SB,HT,3,DAY2,50,0.669,0.23984121
14,5,3-May,SB,HT,3,DAY2,51,0.259,0.120894035
14,5,3-May,SB,HT,3,NIGHT1,1,0.963,-1.922127077
14,5,3-May,SB,HT,3,NIGHT1,2,0.954,-1.927717864
14,5,3-May,SB,HT,3,NIGHT1,3,0.956,-1.884558508
14,5,3-May,SB,HT,3,NIGHT1,4,0.89,-2.441761448
14,5,3-May,SB,HT,3,NIGHT1,5,0.954,-1.953077301
14,5,3-May,SB,HT,3,NIGHT1,6,0.956,-1.942003909
14,5,3-May,SB,HT,3,NIGHT1,7,0.956,-1.929556179
14,5,3-May,SB,HT,3,NIGHT1,8,0.954,-1.901356335
14,5,3-May,SB,HT,3,NIGHT1,9,0.951,-1.918384717
14,5,3-May,SB,HT,3,NIGHT1,10,0.993,-2.672071625
14,5,3-May,SB,HT,3,NIGHT1,11,0.923,-2.084438485
14,5,3-May,SB,HT,3,NIGHT1,12,0.958,-2.056816379
14,5,3-May,SB,HT,3,NIGHT1,13,0.956,-1.989236278
14,5,3-May,SB,HT,3,NIGHT1,14,0.953,-1.954450757
14,5,3-May,SB,HT,3,NIGHT1,15,0.953,-1.933033252
14,5,3-May,SB,HT,3,NIGHT1,16,0.952,-1.941333885
14,5,3-May,SB,HT,3,NIGHT1,17,0.951,-1.928218845
14,5,3-May,SB,HT,3,NIGHT1,18,0.953,-1.917859496
14,5,3-May,SB,HT,3,NIGHT1,19,0.96,-1.94217313
14,5,3-May,SB,HT,3,NIGHT1,20,0.951,-1.883316384
14,5,3-May,SB,HT,3,NIGHT1,21,0.951,-1.89075965
14,5,3-May,SB,HT,3,NIGHT1,22,0.955,-1.892790929
14,5,3-May,SB,HT,3,NIGHT1,23,0.949,-1.845705933
14,5,3-May,SB,HT,3,NIGHT1,24,0.973,-1.95855515
14,5,3-May,SB,HT,3,NIGHT1,25,0.923,-1.920688189
14,5,3-May,SB,HT,3,NIGHT1,26,0.951,-1.948045769
14,5,3-May,SB,HT,3,NIGHT1,27,0.954,-1.963400938
14,5,3-May,SB,HT,3,NIGHT1,28,0.955,-1.907670215
14,5,3-May,SB,HT,3,NIGHT1,29,0.949,-1.840594472
14,5,3-May,SB,HT,3,NIGHT1,30,0.948,-1.856871794
14,5,3-May,SB,HT,3,NIGHT1,31,0.946,-1.842546229
14,5,3-May,SB,HT,3,NIGHT1,32,0.95,-1.858471368
14,5,3-May,SB,HT,3,NIGHT1,33,0.957,-1.870323576
14,5,3-May,SB,HT,3,NIGHT1,34,0.994,-2.776076911
14,5,3-May,SB,HT,3,NIGHT1,35,0.954,-2.033722006
14,5,3-May,SB,HT,3,NIGHT1,36,0.957,-1.952215619
14,5,3-May,SB,HT,3,NIGHT1,37,0.956,-1.888165035
14,5,3-May,SB,HT,3,NIGHT1,38,0.954,-1.872911975
14,5,3-May,SB,HT,3,NIGHT1,39,0.949,-1.845956751
14,5,3-May,SB,HT,3,NIGHT1,40,0.953,-1.839853685
14,5,3-May,SB,HT,3,NIGHT1,41,0.949,-1.85360502
14,5,3-May,SB,HT,3,NIGHT1,42,0.946,-1.859162951
14,5,3-May,SB,HT,3,NIGHT1,43,0.951,-1.789044273
14,5,3-May,SB,HT,3,NIGHT1,44,0.948,-2.77217811
14,5,3-May,SB,HT,3,NIGHT1,45,0.95,-1.938462115
14,5,3-May,SB,HT,3,NIGHT1,46,0.951,-1.877975112
14,5,3-May,SB,HT,3,NIGHT1,47,0.95,-1.895567806
14,5,3-May,SB,HT,3,NIGHT1,48,0.951,-1.850125811
14,5,3-May,SB,HT,3,NIGHT1,49,0.949,-1.826061638
14,5,3-May,SB,HT,3,NIGHT1,50,0.95,-1.835836991
14,5,3-May,SB,HT,3,NIGHT1,51,0.993,-2.995131626
14,5,3-May,SB,HT,3,NIGHT2,1,0.996,-3.193052818
14,5,3-May,SB,HT,3,NIGHT2,2,0.994,-3.077788153
14,5,3-May,SB,HT,3,NIGHT2,3,0.996,-2.854149813
14,5,3-May,SB,HT,3,NIGHT2,4,0.993,-2.701138295
14,5,3-May,SB,HT,3,NIGHT2,5,0.995,-2.663110085
14,5,3-May,SB,HT,3,NIGHT2,6,0.995,-2.434779726
14,5,3-May,SB,HT,3,NIGHT2,7,0.994,-2.632797993
14,5,3-May,SB,HT,3,NIGHT2,8,0.994,-2.400976008
14,5,3-May,SB,HT,3,NIGHT2,9,0.977,-3.870888823
14,5,3-May,SB,HT,3,NIGHT2,10,0.993,-2.685688556
14,5,3-May,SB,HT,3,NIGHT2,11,0.948,-4.006963044
14,5,3-May,SB,HT,3,NIGHT2,12,0.993,-2.910812795
14,5,3-May,SB,HT,3,NIGHT2,13,0.981,-3.12231833
14,5,3-May,SB,HT,3,NIGHT2,14,0.994,-2.84810412
14,5,3-May,SB,HT,3,NIGHT2,15,0.954,-4.342237637
14,5,3-May,SB,HT,3,NIGHT2,16,0.994,-2.840412427
14,5,3-May,SB,HT,3,NIGHT2,17,0.97,-3.240479999
14,5,3-May,SB,HT,3,NIGHT2,18,0.995,-2.914006583
14,5,3-May,SB,HT,3,NIGHT2,19,0.984,-2.901109843
14,5,3-May,SB,HT,3,NIGHT2,20,0.994,-2.979544695
14,5,3-May,SB,HT,3,NIGHT2,21,0.987,-2.914374094
14,5,3-May,SB,HT,3,NIGHT2,22,0.99,-3.069164872
14,5,3-May,SB,HT,3,NIGHT2,23,0.989,-2.890047477
14,5,3-May,SB,HT,3,NIGHT2,24,0.962,-3.760835526
14,5,3-May,SB,HT,3,NIGHT2,25,0.995,-2.744566491
14,5,3-May,SB,HT,3,NIGHT2,26,0.984,-4.487002021
14,5,3-May,SB,HT,3,NIGHT2,27,0.996,-2.901881743
14,5,3-May,SB,HT,3,NIGHT2,28,0.957,-4.247734528
14,5,3-May,SB,HT,3,NIGHT2,29,0.995,-2.895938427
14,5,3-May,SB,HT,3,NIGHT2,30,0.972,-3.289208937
14,5,3-May,SB,HT,3,NIGHT2,31,0.994,-2.813794505
14,5,3-May,SB,HT,3,NIGHT2,32,0.972,-4.422421338
14,5,3-May,SB,HT,3,NIGHT2,33,0.996,-2.67467076
14,5,3-May,SB,HT,3,NIGHT2,34,0.955,-4.054357085
14,5,3-May,SB,HT,3,NIGHT2,35,0.991,-3.086765397
14,5,3-May,SB,HT,3,NIGHT2,36,0.988,-3.018304801
14,5,3-May,SB,HT,3,NIGHT2,37,0.991,-2.93834434
14,5,3-May,SB,HT,3,NIGHT2,38,0.975,-3.24448849
14,5,3-May,SB,HT,3,NIGHT2,39,0.996,-2.969440737
14,5,3-May,SB,HT,3,NIGHT2,40,0.976,-3.169857388
14,5,3-May,SB,HT,3,NIGHT2,41,0.993,-2.910530889
14,5,3-May,SB,HT,3,NIGHT2,42,0.987,-3.333314977
14,5,3-May,SB,HT,3,NIGHT2,43,0.994,-2.860279483
14,5,3-May,SB,HT,3,NIGHT2,44,0.981,-3.237754153
14,5,3-May,SB,HT,3,NIGHT2,45,0.993,-3.110110129
14,5,3-May,SB,HT,3,NIGHT2,46,0.986,-2.975230623
14,5,3-May,SB,HT,3,NIGHT2,47,0.991,-2.984729163
14,5,3-May,SB,HT,3,NIGHT2,48,0.986,-3.170200495
14,5,3-May,SB,HT,3,NIGHT2,49,0.996,-2.965723411
14,5,3-May,SB,HT,3,NIGHT2,50,0.974,-3.362497272
14,5,3-May,SB,HT,3,NIGHT2,51,0.994,-3.007841134
14,5,8-May,SB,HX,4,DAY1,1,0.868,0.313593932
14,5,8-May,SB,HX,4,DAY1,2,0.907,0.374627322
14,5,8-May,SB,HX,4,DAY1,3,0.915,0.388768093
14,5,8-May,SB,HX,4,DAY1,4,0.843,0.361020378
14,5,8-May,SB,HX,4,DAY1,5,0.898,0.334917265
14,5,8-May,SB,HX,4,DAY1,6,0.922,0.411470041
14,5,8-May,SB,HX,4,DAY1,7,0.927,0.43328511
14,5,8-May,SB,HX,4,DAY1,8,0.876,0.35077893
14,5,8-May,SB,HX,4,DAY1,9,0.909,0.390699108
14,5,8-May,SB,HX,4,DAY1,10,0.881,0.374357746
14,5,8-May,SB,HX,4,DAY1,11,0.309,0.187099498
14,5,8-May,SB,HX,4,DAY1,12,0.59,-0.387519344
14,5,8-May,SB,HX,4,DAY1,13,0.68,-0.423083907
14,5,8-May,SB,HX,4,DAY1,14,0.355,0.097486633
14,5,8-May,SB,HX,4,DAY1,15,0.356,0.088378053
14,5,8-May,SB,HX,4,DAY1,16,0.139,-0.112001765
14,5,8-May,SB,HX,4,DAY1,17,0.155,0.048638661
14,5,8-May,SB,HX,4,DAY1,18,0.617,0.145099255
14,5,8-May,SB,HX,4,DAY1,19,0.33,-0.254426225
14,5,8-May,SB,HX,4,DAY1,20,0.429,0.107236303
14,5,8-May,SB,HX,4,DAY1,21,0.596,0.145750164
14,5,8-May,SB,HX,4,DAY1,22,0.15,0.100887391
14,5,8-May,SB,HX,4,DAY1,23,0.452,0.105613865
14,5,8-May,SB,HX,4,DAY1,24,0.628,0.150324192
14,5,8-May,SB,HX,4,DAY1,25,0.647,-0.398519922
14,5,8-May,SB,HX,4,DAY1,26,0.324,0.080751044
14,5,8-May,SB,HX,4,DAY1,27,0.536,0.119739289
14,5,8-May,SB,HX,4,DAY1,28,0.722,-0.644422819
14,5,8-May,SB,HX,4,DAY2,1,0.958,-1.149743497
14,5,8-May,SB,HX,4,DAY2,2,0.913,-1.076411248
14,5,8-May,SB,HX,4,DAY2,3,0.984,-1.348433325
14,5,8-May,SB,HX,4,DAY2,4,0.982,-1.519514795
14,5,8-May,SB,HX,4,DAY2,5,0.931,-1.47910387
14,5,8-May,SB,HX,4,DAY2,6,0.906,-0.784050246
14,5,8-May,SB,HX,4,DAY2,7,0.862,-1.18196528
14,5,8-May,SB,HX,4,DAY2,8,0.95,-0.716207055
14,5,8-May,SB,HX,4,DAY2,9,0.947,-0.742546866
14,5,8-May,SB,HX,4,DAY2,10,0.647,-0.201929669
14,5,8-May,SB,HX,4,DAY2,11,0.424,-0.137883368
14,5,8-May,SB,HX,4,DAY2,12,0.67,-0.344694181
14,5,8-May,SB,HX,4,DAY2,13,0.87,-0.425702882
14,5,8-May,SB,HX,4,DAY2,14,0.977,-0.879142892
